timestamp,d_date,t_time,c_count,company_code,company,exchange,open,high,low,incre_decre,current,close,last_price,buy_qty,sell_qty,dwh_p_col3
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,AXISBANK,"Axis Bank Ltd.",NSE,952,952,952,-0.9,952,952.9,952,72995,182439,NULL
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1653,2.1,1652,1649.9,1652,122638,286083,NULL
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,974.95,-5,974.9,979.9,974.9,80065,219733,NULL
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1830.55,5.95,1833.95,1828,1833.95,45072,93321,NULL
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,"NIFTY BANK",,NSE,44973.4,44975,44912.9,-38.05,44926.4,44964.4,44926.4,0,0,NULL
"2023-08-09 09:15:01",2023-08-09,09:15:01,1,SBIN,"State Bank of India",NSE,575,575,575,1.9,575,573.1,575,561163,580584,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,AXISBANK,"Axis Bank Ltd.",NSE,952,952,950.3,-1.95,950.95,952.9,950.95,88517,193828,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1648.6,0.8,1650.7,1649.9,1650.7,122193,286354,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,972.4,-6.85,973.05,979.9,973.05,135755,275030,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1830.55,2.6,1830.6,1828,1830.6,45072,93321,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,"NIFTY BANK",,NSE,44973.4,44975,44890.2,-40.6,44923.9,44964.4,44923.9,0,0,NULL
"2023-08-09 09:15:07",2023-08-09,09:15:07,2,SBIN,"State Bank of India",NSE,575,575,574.05,1.75,574.85,573.1,574.85,629923,671512,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,AXISBANK,"Axis Bank Ltd.",NSE,952,952,950.05,-2.9,950,952.9,950,96208,216193,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1648.6,-1.15,1648.75,1649.9,1648.75,122193,286354,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,972.4,-8.5,971.4,979.9,971.4,135755,275030,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1828.2,2.05,1830.05,1828,1830.05,56813,109628,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,"NIFTY BANK",,NSE,44973.4,44975,44849.5,-114.4,44850.1,44964.4,44850.1,0,0,NULL
"2023-08-09 09:15:12",2023-08-09,09:15:12,3,SBIN,"State Bank of India",NSE,575,575,574.05,0.95,574.05,573.1,574.05,629923,671512,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,AXISBANK,"Axis Bank Ltd.",NSE,952,952,950,-3.7,949.2,952.9,949.2,102646,227804,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1647,-2.7,1647.2,1649.9,1647.2,147412,327120,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-6.5,973.4,979.9,973.4,167505,307495,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1828.2,1.65,1829.65,1828,1829.65,67121,120978,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,"NIFTY BANK",,NSE,44973.4,44975,44848.2,-94.8,44869.6,44964.4,44869.6,0,0,NULL
"2023-08-09 09:15:18",2023-08-09,09:15:18,4,SBIN,"State Bank of India",NSE,575,575,574.05,1.05,574.15,573.1,574.15,629923,671512,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.8,-2.75,950.15,952.9,950.15,129599,252454,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646.65,-1.85,1648.05,1649.9,1648.05,157538,329439,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-5.8,974.1,979.9,974.1,171694,308935,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.55,-0.4,1827.6,1828,1827.6,73675,124576,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,"NIFTY BANK",,NSE,44973.4,44975,44848.2,-79.85,44884.6,44964.4,44884.6,0,0,NULL
"2023-08-09 09:15:23",2023-08-09,09:15:23,5,SBIN,"State Bank of India",NSE,575,575,573.45,0.85,573.95,573.1,573.95,727656,812403,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.8,-2.3,950.6,952.9,950.6,131973,257312,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646.65,-2.75,1647.15,1649.9,1647.15,159144,344282,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-5.7,974.2,979.9,974.2,173008,319297,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.55,0.1,1828.1,1828,1828.1,73675,124576,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,"NIFTY BANK",,NSE,44973.4,44975,44848.2,-90.65,44873.8,44964.4,44873.8,0,0,NULL
"2023-08-09 09:15:29",2023-08-09,09:15:29,6,SBIN,"State Bank of India",NSE,575,575,573.45,0.75,573.85,573.1,573.85,755539,833218,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.65,-4.25,948.65,952.9,948.65,135058,260852,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646.35,-3.15,1646.75,1649.9,1646.75,165820,358588,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-7.3,972.6,979.9,972.6,173108,321071,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.3,1.2,1829.2,1828,1829.2,76853,128940,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,"NIFTY BANK",,NSE,44973.4,44975,44837.9,-122.85,44841.6,44964.4,44841.6,0,0,NULL
"2023-08-09 09:15:35",2023-08-09,09:15:35,7,SBIN,"State Bank of India",NSE,575,575,573.45,0.55,573.65,573.1,573.65,767142,847302,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.2,-3.35,949.55,952.9,949.55,144133,262957,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646.2,-3.2,1646.7,1649.9,1646.7,168284,361923,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-8.2,971.7,979.9,971.7,165834,328546,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.3,0.2,1828.2,1828,1828.2,80640,135397,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,"NIFTY BANK",,NSE,44973.4,44975,44833.3,-113.8,44850.6,44964.4,44850.6,0,0,NULL
"2023-08-09 09:15:41",2023-08-09,09:15:41,8,SBIN,"State Bank of India",NSE,575,575,573.45,0.85,573.95,573.1,573.95,777033,857306,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.2,-3.3,949.6,952.9,949.6,153859,269577,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646,-3.15,1646.75,1649.9,1646.75,183912,377676,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-7.8,972.1,979.9,972.1,177774,327180,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.3,0.4,1828.4,1828,1828.4,91007,145150,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,"NIFTY BANK",,NSE,44973.4,44975,44833.3,-111.9,44852.6,44964.4,44852.6,0,0,NULL
"2023-08-09 09:15:46",2023-08-09,09:15:46,9,SBIN,"State Bank of India",NSE,575,575,573.45,0.95,574.05,573.1,574.05,804327,914028,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.2,-3.05,949.85,952.9,949.85,157980,274230,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646,-3.6,1646.3,1649.9,1646.3,186120,376756,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-7.1,972.8,979.9,972.8,186124,339195,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.3,1.1,1829.1,1828,1829.1,91340,146179,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,"NIFTY BANK",,NSE,44973.4,44975,44833.3,-108.95,44855.5,44964.4,44855.5,0,0,NULL
"2023-08-09 09:15:52",2023-08-09,09:15:52,10,SBIN,"State Bank of India",NSE,575,575,573.45,0.6,573.7,573.1,573.7,809269,927759,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.2,-3.2,949.7,952.9,949.7,162304,276467,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646,-3.5,1646.4,1649.9,1646.4,179902,381992,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-6.45,973.45,979.9,973.45,193188,338845,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1834,1834,1827.3,1.1,1829.1,1828,1829.1,94502,148502,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,"NIFTY BANK",,NSE,44973.4,44975,44833.3,-106.05,44858.4,44964.4,44858.4,0,0,NULL
"2023-08-09 09:15:57",2023-08-09,09:15:57,11,SBIN,"State Bank of India",NSE,575,575,573.3,0.25,573.35,573.1,573.35,811746,936138,NULL
"2023-08-09 09:16:02",2023-08-09,09:16:02,12,AXISBANK,"Axis Bank Ltd.",NSE,952,952,948.2,-4.25,948.65,952.9,948.65,156660,280579,NULL
"2023-08-09 09:16:02",2023-08-09,09:16:02,12,HDFCBANK,"HDFC Bank Ltd.",NSE,1653,1653,1646,-3.45,1646.45,1649.9,1646.45,185873,383388,NULL
"2023-08-09 09:16:02",2023-08-09,09:16:02,12,ICICIBANK,"ICICI Bank Ltd.",NSE,974.95,974.95,971.35,-7.15,972.75,979.9,972.75,195807,345105,NULL
