timestamp,d_date,t_time,c_count,company_code,company,exchange,open,high,low,incre_decre,current,close,last_price,buy_qty,sell_qty,dwh_p_col3
"2023-08-04 12:11:26",2023-08-04,12:11:26,1922,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.2,949.75,935.55,949.75,309492,499283,NULL
"2023-08-04 12:11:26",2023-08-04,12:11:26,1922,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16.1,1644.75,1628.65,1644.75,419412,531382,NULL
"2023-08-04 12:11:26",2023-08-04,12:11:26,1922,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.65,971.65,965,971.65,427661,524287,NULL
"2023-08-04 12:11:26",2023-08-04,12:11:26,1922,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,482.1,44995.6,44513.4,44995.6,0,0,NULL
"2023-08-04 12:11:32",2023-08-04,12:11:32,1923,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.2,949.75,935.55,949.75,310599,498923,NULL
"2023-08-04 12:11:32",2023-08-04,12:11:32,1923,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16.15,1644.8,1628.65,1644.8,418933,531454,NULL
"2023-08-04 12:11:32",2023-08-04,12:11:32,1923,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.9,971.9,965,971.9,427621,525168,NULL
"2023-08-04 12:11:32",2023-08-04,12:11:32,1923,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,484.25,44997.7,44513.4,44997.7,0,0,NULL
"2023-08-04 12:11:37",2023-08-04,12:11:37,1924,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,13.9,949.45,935.55,949.45,311533,499062,NULL
"2023-08-04 12:11:37",2023-08-04,12:11:37,1924,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16.05,1644.7,1628.65,1644.7,418152,530509,NULL
"2023-08-04 12:11:37",2023-08-04,12:11:37,1924,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.95,971.95,965,971.95,427591,527311,NULL
"2023-08-04 12:11:37",2023-08-04,12:11:37,1924,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,481.55,44995,44513.4,44995,0,0,NULL
"2023-08-04 12:11:43",2023-08-04,12:11:43,1925,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,13.9,949.45,935.55,949.45,311791,498761,NULL
"2023-08-04 12:11:43",2023-08-04,12:11:43,1925,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16,1644.65,1628.65,1644.65,417945,531332,NULL
"2023-08-04 12:11:43",2023-08-04,12:11:43,1925,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.9,971.9,965,971.9,425546,525521,NULL
"2023-08-04 12:11:43",2023-08-04,12:11:43,1925,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,475.15,44988.6,44513.4,44988.6,0,0,NULL
"2023-08-04 12:11:48",2023-08-04,12:11:48,1926,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.35,949.9,935.55,949.9,310614,497522,NULL
"2023-08-04 12:11:48",2023-08-04,12:11:48,1926,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16.05,1644.7,1628.65,1644.7,412507,530932,NULL
"2023-08-04 12:11:48",2023-08-04,12:11:48,1926,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.95,971.95,965,971.95,427710,527155,NULL
"2023-08-04 12:11:48",2023-08-04,12:11:48,1926,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,476.75,44990.2,44513.4,44990.2,0,0,NULL
"2023-08-04 12:11:54",2023-08-04,12:11:54,1927,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.3,949.85,935.55,949.85,310181,497713,NULL
"2023-08-04 12:11:54",2023-08-04,12:11:54,1927,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,16.1,1644.75,1628.65,1644.75,419641,531081,NULL
"2023-08-04 12:11:54",2023-08-04,12:11:54,1927,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.9,971.9,965,971.9,430749,525977,NULL
"2023-08-04 12:11:54",2023-08-04,12:11:54,1927,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,480.6,44994.1,44513.4,44994.1,0,0,NULL
"2023-08-04 12:11:59",2023-08-04,12:11:59,1928,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.45,950,935.55,950,312722,497532,NULL
"2023-08-04 12:11:59",2023-08-04,12:11:59,1928,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,15.85,1644.5,1628.65,1644.5,418550,530417,NULL
"2023-08-04 12:11:59",2023-08-04,12:11:59,1928,ICICIBANK,"ICICI Bank Ltd.",NSE,968.65,976,961.25,6.8,971.8,965,971.8,430882,524342,NULL
"2023-08-04 12:11:59",2023-08-04,12:11:59,1928,"NIFTY BANK",,NSE,44754.8,45118.1,44520.6,477.55,44991,44513.4,44991,0,0,NULL
"2023-08-04 12:12:05",2023-08-04,12:12:05,1929,AXISBANK,"Axis Bank Ltd.",NSE,947,954.85,934.65,14.5,950.05,935.55,950.05,312962,497839,NULL
"2023-08-04 12:12:05",2023-08-04,12:12:05,1929,HDFCBANK,"HDFC Bank Ltd.",NSE,1635.15,1648.45,1629.25,15.85,1644.5,1628.65,1644.5,422655,530359,NULL
