timestamp,d_date,t_time,c_count,company_code,company,exchange,open,high,low,incre_decre,current,close,last_price,buy_qty,sell_qty,dwh_p_col3
"2023-08-01 09:15:03",2023-08-01,09:15:03,1,AXISBANK,"Axis Bank Ltd.",NSE,956,956,954.2,1.6,955.5,953.9,955.5,126439,218197,NULL
"2023-08-01 09:15:03",2023-08-01,09:15:03,1,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1652.8,1.45,1652.65,1651.2,1652.65,137669,294540,NULL
"2023-08-01 09:15:03",2023-08-01,09:15:03,1,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1002.95,1001.3,4.1,1002.4,998.3,1002.4,191042,198819,NULL
"2023-08-01 09:15:03",2023-08-01,09:15:03,1,"NIFTY BANK",,NSE,45740,45758.6,45712.8,89.2,45740.3,45651.1,45740.3,0,0,NULL
"2023-08-01 09:15:09",2023-08-01,09:15:09,2,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,954.2,0.7,954.6,953.9,954.6,131630,231997,NULL
"2023-08-01 09:15:09",2023-08-01,09:15:09,2,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.25,1.85,1653.05,1651.2,1653.05,172011,325589,NULL
"2023-08-01 09:15:09",2023-08-01,09:15:09,2,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1002.95,1001.3,3.9,1002.2,998.3,1002.2,112811,210369,NULL
"2023-08-01 09:15:09",2023-08-01,09:15:09,2,"NIFTY BANK",,NSE,45740,45758.6,45691.1,40,45691.1,45651.1,45691.1,0,0,NULL
"2023-08-01 09:15:15",2023-08-01,09:15:15,3,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,953.8,0.65,954.55,953.9,954.55,154586,241902,NULL
"2023-08-01 09:15:15",2023-08-01,09:15:15,3,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.2,0.25,1651.45,1651.2,1651.45,180883,333294,NULL
"2023-08-01 09:15:15",2023-08-01,09:15:15,3,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1002.95,1001.3,4.15,1002.45,998.3,1002.45,144657,226870,NULL
"2023-08-01 09:15:15",2023-08-01,09:15:15,3,"NIFTY BANK",,NSE,45740,45758.6,45691.1,61.4,45712.5,45651.1,45712.5,0,0,NULL
"2023-08-01 09:15:20",2023-08-01,09:15:20,4,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,953.8,1.65,955.55,953.9,955.55,155915,247110,NULL
"2023-08-01 09:15:20",2023-08-01,09:15:20,4,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.2,1.25,1652.45,1651.2,1652.45,183746,340091,NULL
"2023-08-01 09:15:20",2023-08-01,09:15:20,4,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1002.95,1001.3,4.7,1003,998.3,1003,149598,237467,NULL
"2023-08-01 09:15:20",2023-08-01,09:15:20,4,"NIFTY BANK",,NSE,45740,45758.6,45691.1,87.3,45738.4,45651.1,45738.4,0,0,NULL
"2023-08-01 09:15:26",2023-08-01,09:15:26,5,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,953.8,1.05,954.95,953.9,954.95,160679,251560,NULL
"2023-08-01 09:15:26",2023-08-01,09:15:26,5,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.2,1.65,1652.85,1651.2,1652.85,187828,345360,NULL
"2023-08-01 09:15:26",2023-08-01,09:15:26,5,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1003.7,1001.3,5.05,1003.35,998.3,1003.35,156512,224494,NULL
"2023-08-01 09:15:26",2023-08-01,09:15:26,5,"NIFTY BANK",,NSE,45740,45770.4,45691.1,91.7,45742.8,45651.1,45742.8,0,0,NULL
"2023-08-01 09:15:32",2023-08-01,09:15:32,6,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,953.8,1.45,955.35,953.9,955.35,175017,272338,NULL
"2023-08-01 09:15:32",2023-08-01,09:15:32,6,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.2,1.5,1652.7,1651.2,1652.7,195905,356312,NULL
"2023-08-01 09:15:32",2023-08-01,09:15:32,6,ICICIBANK,"ICICI Bank Ltd.",NSE,1001.65,1003.7,1001.3,4.3,1002.6,998.3,1002.6,158852,230998,NULL
"2023-08-01 09:15:32",2023-08-01,09:15:32,6,"NIFTY BANK",,NSE,45740,45770.4,45691.1,82.35,45733.4,45651.1,45733.4,0,0,NULL
"2023-08-01 09:15:38",2023-08-01,09:15:38,7,AXISBANK,"Axis Bank Ltd.",NSE,956,956.5,953.8,1.5,955.4,953.9,955.4,181733,280373,NULL
"2023-08-01 09:15:38",2023-08-01,09:15:38,7,HDFCBANK,"HDFC Bank Ltd.",NSE,1654.45,1654.45,1651.2,2.25,1653.45,1651.2,1653.45,204009,356626,NULL
