timestamp,d_date,t_time,c_count,company_code,company,exchange,open,high,low,incre_decre,current,close,last_price,buy_qty,sell_qty,dwh_p_col3
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,948,0.75,948.15,947.4,948.15,76802,206011,NULL
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1654.5,1651.25,2.75,1654,1651.25,1654,203587,384403,NULL
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,975.75,0.7,976.35,975.65,976.35,102148,226264,NULL
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1831.5,1831.05,-0.5,1831.05,1831.55,1831.05,37713,69079,NULL
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,"NIFTY BANK",,NSE,44888.9,44926.7,44855.3,34.1,44871.6,44837.5,44871.6,0,0,NULL
"2023-08-08 09:15:05",2023-08-08,09:15:05,1,SBIN,"State Bank of India",NSE,571,571,571,3.45,571.35,567.9,571.35,387029,466456,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,947.1,0.25,947.65,947.4,947.65,86752,219780,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1654.5,1648,1.7,1652.95,1651.25,1652.95,232446,388480,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.85,974.8,975.65,974.8,127568,259550,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1831.9,1830,-1.5,1830.05,1831.55,1830.05,45028,76802,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,19.55,44857.1,44837.5,44857.1,0,0,NULL
"2023-08-08 09:15:11",2023-08-08,09:15:11,2,SBIN,"State Bank of India",NSE,571,571.35,570.2,3,570.9,567.9,570.9,471138,557861,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,945.55,-1.4,946,947.4,946,91421,224218,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1654.5,1648,1.95,1653.2,1651.25,1653.2,222096,393355,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,0.05,975.7,975.65,975.7,150914,268547,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1831.9,1830,-1.55,1830,1831.55,1830,65547,96277,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,28.5,44866,44837.5,44866,0,0,NULL
"2023-08-08 09:15:17",2023-08-08,09:15:17,3,SBIN,"State Bank of India",NSE,571,571.4,570.2,3.45,571.35,567.9,571.35,578214,627565,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,945.4,-2,945.4,947.4,945.4,101160,235995,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1654.5,1648,2.6,1653.85,1651.25,1653.85,222096,393355,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.35,975.3,975.65,975.3,150914,268547,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1831.95,1830,0.4,1831.95,1831.55,1831.95,74228,101113,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,25.4,44862.9,44837.5,44862.9,0,0,NULL
"2023-08-08 09:15:23",2023-08-08,09:15:23,4,SBIN,"State Bank of India",NSE,571,571.45,570.2,3.4,571.3,567.9,571.3,623579,681048,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,945.05,-1.85,945.55,947.4,945.55,128992,251222,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1654.5,1648,2.9,1654.15,1651.25,1654.15,230982,393762,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.15,975.5,975.65,975.5,166910,287602,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1831.95,1830,0.8,1832.35,1831.55,1832.35,74228,101113,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,37.85,44875.4,44837.5,44875.4,0,0,NULL
"2023-08-08 09:15:29",2023-08-08,09:15:29,5,SBIN,"State Bank of India",NSE,571,571.45,570.2,2.7,570.6,567.9,570.6,623579,681048,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,945,-2.4,945,947.4,945,131491,260899,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1655,1648,3.45,1654.7,1651.25,1654.7,229701,407273,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.4,975.25,975.65,975.25,173331,300600,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1832.35,1830,-0.55,1831,1831.55,1831,76128,107305,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,32.9,44870.4,44837.5,44870.4,0,0,NULL
"2023-08-08 09:15:34",2023-08-08,09:15:34,6,SBIN,"State Bank of India",NSE,571,571.45,570.05,2.5,570.4,567.9,570.4,641968,744480,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,945,-2.45,944.95,947.4,944.95,131491,260899,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1655.3,1648,3.35,1654.6,1651.25,1654.6,239947,411810,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.3,975.35,975.65,975.35,178015,303310,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1832.4,1830,-0.4,1831.15,1831.55,1831.15,79483,107439,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,27.05,44864.6,44837.5,44864.6,0,0,NULL
"2023-08-08 09:15:39",2023-08-08,09:15:39,7,SBIN,"State Bank of India",NSE,571,571.45,570,2.5,570.4,567.9,570.4,636542,771293,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,944.35,-3.3,944.1,947.4,944.1,135381,270475,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1655.3,1648,3.2,1654.45,1651.25,1654.45,244047,424239,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.95,974.7,975.65,974.7,185807,318612,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1832.4,1830,-0.6,1830.95,1831.55,1830.95,88880,116165,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,24.6,44862.1,44837.5,44862.1,0,0,NULL
"2023-08-08 09:15:45",2023-08-08,09:15:45,8,SBIN,"State Bank of India",NSE,571,571.45,570,2.45,570.35,567.9,570.35,661188,828286,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,944.05,-2.6,944.8,947.4,944.8,148307,278341,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,HDFCBANK,"HDFC Bank Ltd.",NSE,1651.7,1655.3,1648,2.9,1654.15,1651.25,1654.15,248903,433241,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,ICICIBANK,"ICICI Bank Ltd.",NSE,975.75,977.5,973.85,-0.6,975.05,975.65,975.05,186964,322077,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,KOTAKBANK,"Kotak Mahindra Bank Ltd.",NSE,1831.5,1832.4,1830,-1.55,1830,1831.55,1830,89717,123472,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,"NIFTY BANK",,NSE,44888.9,44926.7,44830.4,28.4,44865.9,44837.5,44865.9,0,0,NULL
"2023-08-08 09:15:50",2023-08-08,09:15:50,9,SBIN,"State Bank of India",NSE,571,571.45,570,2.75,570.65,567.9,570.65,666252,819305,NULL
"2023-08-08 09:15:56",2023-08-08,09:15:56,10,AXISBANK,"Axis Bank Ltd.",NSE,950,950.8,944.05,-1.95,945.45,947.4,945.45,151607,278141,NULL
